customer_id,customer_residence_code,gender,age,is_new_customer,seniority_month,customer_type,customer_relation_type,residence_same_as_bank,country_same_as_bank,join_channel,adress_type,activity_index,household_income,segment,use_savings,use_guarantees,use_current_accounts,use_derivada_account,use_payroll_account,use_short_deposits,use_medium_deposits,use_long_deposits,use_e_account,use_loans,use_taxes,use_credit_card,use_pensions,use_direct_debit
1042218,3,0,22,0.0,35,1.0,0,2,0,7,1.0,1.0,79400.01,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042220,3,0,25,0.0,35,1.0,0,2,0,8,1.0,1.0,115689.84,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042223,3,2,22,0.0,35,1.0,1,2,0,7,1.0,0.0,336400.29,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042226,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042229,3,0,23,0.0,35,1.0,0,2,0,8,1.0,1.0,49658.91,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042221,3,0,45,0.0,35,1.0,1,2,0,8,1.0,0.0,136556.04,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042346,3,0,24,0.0,35,1.0,1,2,0,8,1.0,0.0,91129.71,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042468,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,149120.37,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042470,3,2,27,0.0,35,1.0,0,2,0,8,1.0,1.0,121382.73,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042475,3,2,22,0.0,35,1.0,0,2,0,7,1.0,1.0,69376.53,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042478,3,0,23,0.0,35,1.0,0,2,0,8,1.0,1.0,85285.98,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042480,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,185384.04,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
1042482,3,2,28,0.0,35,1.0,0,2,0,8,1.0,0.0,104614.44,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042484,3,0,29,0.0,35,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042487,3,2,23,0.0,35,1.0,1,2,0,8,1.0,0.0,62745.15,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042488,3,0,22,0.0,35,1.0,1,2,0,7,1.0,0.0,41020.26,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042463,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,47399.88,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042446,3,0,89,0.0,35,1.0,1,2,0,8,1.0,0.0,28772.52,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042449,3,2,23,0.0,35,1.0,1,2,0,8,1.0,0.0,81567.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042451,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,105430.59,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042454,3,0,54,0.0,21,1.0,1,2,0,8,1.0,0.0,77469.63,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042456,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,74448.27,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042458,3,0,22,0.0,35,1.0,1,2,0,7,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042461,3,0,26,0.0,35,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042464,3,2,24,0.0,35,1.0,0,2,0,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042490,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,55435.14,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042524,3,0,23,0.0,35,1.0,0,2,0,8,1.0,1.0,128250.6,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042527,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,129405.42,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042530,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,41472.96,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042534,3,0,23,0.0,35,1.0,1,2,0,8,1.0,1.0,59042.64,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042536,3,2,25,0.0,35,1.0,0,2,0,8,1.0,1.0,68334.33,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042538,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,158940.33000000002,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042540,3,0,25,0.0,35,1.0,0,2,0,8,1.0,1.0,53405.34,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042542,3,2,15,0.0,35,1.0,0,2,0,3,1.0,1.0,115323.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1042492,3,0,22,0.0,35,1.0,0,2,0,7,1.0,1.0,90130.29,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042518,3,2,26,0.0,35,1.0,0,2,0,8,1.0,1.0,64245.21,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042501,3,0,23,0.0,35,1.0,0,2,0,8,1.0,0.0,161411.13,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042503,3,0,26,0.0,35,1.0,1,2,0,8,1.0,1.0,44272.98,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042505,3,0,23,0.0,35,1.0,0,2,0,8,1.0,1.0,67003.31999999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042507,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042509,3,2,20,1.0,3,1.0,1,2,0,12,1.0,1.0,115323.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1042513,3,0,24,0.0,35,1.0,1,2,0,8,1.0,0.0,40088.79,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042515,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,34699.38,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042519,3,0,23,0.0,35,1.0,1,2,0,8,1.0,1.0,193211.58,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042441,3,0,26,0.0,35,1.0,0,2,0,8,1.0,1.0,580672.23,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042377,3,0,24,0.0,35,1.0,0,2,0,8,1.0,1.0,35826.12,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042379,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042381,3,2,24,0.0,35,1.0,0,2,0,8,1.0,1.0,145860.12,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042383,3,0,35,0.0,35,1.0,0,2,0,8,1.0,1.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042386,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,167995.59,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042388,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042390,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,200670.45,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042392,3,0,26,0.0,35,1.0,1,2,0,8,1.0,0.0,184053.96,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042393,3,2,23,0.0,35,1.0,0,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042373,3,0,23,0.0,35,1.0,0,2,0,8,1.0,1.0,67900.98,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
1042350,3,2,23,0.0,35,1.0,1,2,0,8,1.0,1.0,59387.06999999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042352,3,0,23,0.0,35,1.0,0,2,0,8,1.0,1.0,87755.85,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042354,3,0,23,0.0,35,1.0,1,2,0,8,1.0,1.0,59007.15,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042356,3,0,24,0.0,35,1.0,1,2,0,8,1.0,0.0,31533.42,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042359,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,44390.79,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042364,3,0,22,0.0,35,1.0,0,2,0,7,1.0,1.0,74204.28,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042368,3,2,25,0.0,35,1.0,1,2,0,8,1.0,0.0,66909.56999999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042374,3,0,23,0.0,35,1.0,0,2,0,8,1.0,1.0,73634.54999999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
1042395,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,88408.83,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042420,3,2,23,0.0,35,1.0,1,2,0,8,1.0,0.0,68679.84,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042422,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042424,3,0,22,0.0,35,1.0,1,2,0,7,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042427,3,0,63,0.0,35,1.0,0,2,0,8,1.0,1.0,71447.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042430,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,46955.97,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042432,3,2,26,0.0,35,1.0,1,2,0,8,1.0,0.0,84452.34,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042434,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,91369.98,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
1042437,3,2,22,0.0,35,1.0,0,2,0,7,1.0,1.0,98443.68,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042418,3,2,23,0.0,35,1.0,1,2,0,8,1.0,0.0,55669.83,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042416,3,0,23,0.0,35,1.0,1,2,0,8,1.0,1.0,77899.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042399,3,2,24,0.0,35,1.0,0,2,0,8,1.0,1.0,111309.36000000002,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042401,3,2,25,0.0,35,1.0,0,2,0,8,1.0,1.0,47537.64,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042403,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,91196.16,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042347,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042407,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,77600.28,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042409,3,0,27,0.0,35,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042412,3,0,23,0.0,35,1.0,0,2,0,8,1.0,1.0,127813.56,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042414,3,0,30,0.0,35,1.0,1,2,0,8,1.0,0.0,69461.1,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1045333,3,0,30,0.0,35,1.0,1,2,0,8,1.0,0.0,289211.4,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1042953,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,99654.84,2,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0
1043427,3,0,24,0.0,35,1.0,0,2,0,8,1.0,1.0,13509.48,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043429,3,0,23,0.0,35,1.0,0,2,0,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043431,3,0,23,0.0,35,1.0,0,2,0,8,1.0,1.0,95369.43,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043433,3,0,26,0.0,35,1.0,0,2,0,8,1.0,1.0,89768.67,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043435,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,200726.04,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043437,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043440,3,2,23,0.0,35,1.0,1,2,0,8,1.0,0.0,214912.26,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043424,3,0,23,0.0,35,1.0,0,2,0,7,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043422,3,2,52,0.0,35,1.0,0,2,0,1,1.0,1.0,126057.18,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1
1043402,3,0,23,0.0,35,1.0,0,2,0,8,1.0,1.0,163525.91999999998,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043405,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,79124.45999999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043407,3,0,30,0.0,35,1.0,1,2,0,8,1.0,0.0,85236.06,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043409,3,0,23,0.0,35,1.0,0,2,0,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043412,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,165098.22,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043414,3,0,22,0.0,35,1.0,1,2,0,7,1.0,0.0,105655.32,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043417,3,2,24,0.0,35,1.0,0,2,0,8,1.0,1.0,62027.94,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
1043419,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,301691.04,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043401,3,2,23,0.0,35,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043447,3,2,24,0.0,35,1.0,0,2,0,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043472,3,2,23,0.0,35,1.0,1,2,0,8,1.0,0.0,81755.88,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043474,3,0,26,0.0,35,1.0,1,2,0,8,1.0,0.0,55787.79,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043476,3,2,23,0.0,35,1.0,1,2,0,8,1.0,0.0,107634.66,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043480,3,0,24,0.0,35,1.0,0,2,0,8,1.0,1.0,105100.77,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043482,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,26912.82,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043484,3,0,28,0.0,35,1.0,1,2,0,8,1.0,0.0,92078.01,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043486,3,0,29,0.0,35,1.0,1,2,0,8,1.0,0.0,71852.1,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043470,3,2,23,0.0,35,1.0,1,2,0,8,1.0,1.0,147962.52,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043469,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,74870.45999999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043448,3,0,40,0.0,35,1.0,1,2,0,8,1.0,0.0,109478.34,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043450,3,2,22,0.0,35,1.0,1,2,0,7,1.0,0.0,77822.54999999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043453,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,114113.82,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043455,3,0,23,0.0,35,1.0,1,2,0,8,1.0,1.0,51283.68000000001,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043458,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,54415.98,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043460,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,50483.7,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043463,3,0,25,0.0,35,1.0,0,2,0,8,1.0,1.0,92966.34,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043466,3,0,24,0.0,35,1.0,1,2,0,8,1.0,0.0,152355.90000000002,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043488,3,2,23,0.0,35,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043398,3,0,23,0.0,35,1.0,1,2,0,8,1.0,1.0,113262.24,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043337,3,2,25,0.0,35,1.0,1,2,0,8,1.0,0.0,413548.32,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043340,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,54454.56,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043342,3,2,22,0.0,35,1.0,1,2,0,2,1.0,0.0,230932.83,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043345,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,32964.87,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043347,3,0,24,0.0,35,1.0,1,2,2,8,1.0,0.0,78472.79999999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043349,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,133048.62,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043352,3,2,32,0.0,35,1.0,1,2,0,8,1.0,0.0,53919.09,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043334,3,2,28,0.0,35,1.0,1,2,0,8,1.0,0.0,95934.51,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043333,3,2,25,0.0,35,1.0,1,2,0,8,1.0,0.0,49700.73,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043311,3,0,25,0.0,35,1.0,1,2,0,8,1.0,0.0,86663.58,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043315,3,2,23,0.0,35,1.0,1,2,0,8,1.0,0.0,112466.97,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043318,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,48397.2,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043320,3,0,23,0.0,35,1.0,0,2,0,8,1.0,1.0,37636.44,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043323,3,0,23,0.0,35,1.0,0,2,0,8,1.0,1.0,95629.23,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043325,3,2,24,0.0,35,1.0,0,2,0,8,1.0,1.0,37389.21,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043328,3,2,23,0.0,35,1.0,1,2,0,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043330,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,43306.41,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043399,3,0,29,0.0,35,1.0,1,2,0,8,1.0,1.0,60665.04,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043357,3,0,64,0.0,35,1.0,1,2,0,8,1.0,0.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043380,3,2,24,0.0,35,1.0,1,2,0,8,1.0,0.0,178071.03,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043382,3,0,35,0.0,35,1.0,1,2,0,8,1.0,0.0,69371.31,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043386,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,66726.09,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043389,3,0,23,0.0,35,1.0,1,2,0,8,1.0,1.0,197781.36,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043391,3,0,26,0.0,35,1.0,1,2,0,8,1.0,1.0,62224.2,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043394,3,0,24,0.0,35,1.0,1,2,0,8,1.0,0.0,57351.72,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043396,3,2,25,0.0,35,1.0,1,2,0,8,1.0,0.0,95206.17,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043378,3,2,25,0.0,35,1.0,0,2,0,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043377,3,2,23,0.0,35,1.0,1,2,0,8,1.0,0.0,122268.03,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043358,3,2,25,0.0,35,1.0,0,2,0,8,1.0,1.0,173434.26,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
1043361,3,0,25,0.0,35,1.0,1,2,0,8,1.0,0.0,72289.29000000001,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043363,3,2,24,0.0,35,1.0,1,2,0,8,1.0,0.0,122884.26,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043365,3,0,39,0.0,35,1.0,0,2,0,8,1.0,1.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043368,3,0,27,0.0,35,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043370,3,0,30,0.0,35,1.0,1,2,0,8,1.0,0.0,109500.48,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043372,3,0,27,0.0,35,1.0,1,2,0,8,1.0,0.0,80520.48,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043374,3,0,32,0.0,35,1.0,1,2,0,8,1.0,0.0,65994.06,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043489,3,2,22,0.0,35,1.0,1,2,0,7,1.0,0.0,331816.23,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043494,3,2,23,0.0,35,1.0,1,2,0,8,1.0,0.0,26687.94,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043618,3,0,26,0.0,35,1.0,1,2,0,8,1.0,0.0,165404.04,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043620,3,2,23,0.0,35,1.0,1,2,0,8,1.0,0.0,132017.49,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043622,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043624,3,0,26,0.0,35,1.0,0,2,0,8,1.0,1.0,109805.58,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043626,3,2,23,0.0,35,1.0,1,2,0,8,1.0,0.0,132796.95,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043631,3,0,43,0.0,35,1.0,1,2,0,8,1.0,0.0,121500.81,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043633,3,0,26,0.0,35,1.0,0,2,0,8,1.0,1.0,68656.83,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
1043616,3,0,25,0.0,35,1.0,1,2,0,8,1.0,0.0,71268.75,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043615,3,0,23,0.0,35,1.0,1,2,0,8,1.0,1.0,168150.75,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043594,3,2,24,0.0,35,1.0,0,2,0,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043596,3,2,29,0.0,35,1.0,1,2,0,8,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043598,3,2,23,0.0,35,1.0,1,2,0,8,1.0,0.0,55241.67,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043600,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,165971.37,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1043602,3,2,29,0.0,35,1.0,1,2,0,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043607,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,64341.06,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043609,3,2,23,0.0,35,1.0,1,2,0,8,1.0,0.0,43690.23,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043611,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043593,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,69580.35,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043641,3,0,22,0.0,35,1.0,1,2,0,7,1.0,0.0,92572.02,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043665,3,0,24,0.0,35,1.0,1,2,0,8,1.0,1.0,106393.32,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043667,3,2,23,0.0,35,1.0,0,2,0,8,1.0,1.0,97468.65,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043669,3,0,25,0.0,35,1.0,0,2,0,8,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043671,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,183589.23,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043674,3,0,22,0.0,35,1.0,1,2,0,7,1.0,0.0,170552.82,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043677,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,76965.81,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043679,3,0,23,0.0,35,1.0,0,2,0,8,1.0,1.0,174348.78,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043662,3,2,23,0.0,35,1.0,1,2,0,8,1.0,0.0,49341.69,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
1043661,3,0,23,0.0,35,1.0,1,2,0,8,1.0,0.0,21698.76,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
